Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
14,437,061.0 078.0,19-4903CR-HY-064-2330-06100780-1200A-7,1200,3.320000,34.37200,,27.36200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.320000,3.230000,34.37200,27.36000,79.90000,1.490000,,,,,,,,,,1211,,,,,,,,
14,438,061.0 078.0,19-4903CR-HY-064-2330-06100780-1300A-7,1300,3.100000,34.39400,,27.40100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1300.000,3.100000,3.010000,34.39400,27.40000,76.40000,1.570000,,,,,,,,,,1312,,,,,,,,
14,439,061.0 078.0,19-4903CR-HY-064-2330-06100780-1327A-3,1327,3.040000,34.40000,,27.41100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1327.000,3.040000,2.950000,34.40000,27.41000,75.40000,1.590000,,,,,,,,,,1340,,,,,,,,
15,440,062.0 068.0,19-4903CR-HY-065-0518-06200680-0000B-3,0,10.90000,33.01000,,25.24400,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,10.90000,10.90000,33.01000,25.24000,271.5000,0.000000,,,,,,,,,,0,,,,,,,,
15,441,062.0 068.0,19-4903CR-HY-065-0518-06200680-0010A-3,10,10.77000,32.92000,,25.19700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,10.77000,10.77000,32.92000,25.19000,276.2000,0.020000,,,,,,,,,,10,,,,,,,,
15,442,062.0 068.0,19-4903CR-HY-065-0518-06200680-0020A-7,20,10.61000,33.03300,,25.31300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,10.61000,10.61000,33.03300,25.31000,265.4000,0.050000,,,,,,,,,,20,,,,,,,,
15,443,062.0 068.0,19-4903CR-HY-065-0518-06200680-0024A-3,24,10.53000,33.10000,,25.37900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,24.00000,10.53000,10.53000,33.10000,25.37000,259.2000,0.060000,,,,,,,,,,24,,,,,,,,
15,444,062.0 068.0,19-4903CR-HY-065-0518-06200680-0030A-7,30,10.35000,33.14100,,25.44200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,10.35000,10.35000,33.14100,25.44000,253.3000,0.080000,,,,,,,,,,30,,,,,,,,
15,445,062.0 068.0,19-4903CR-HY-065-0518-06200680-0049A-3,49,9.770000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,49.00000,9.770000,9.760000,,,,0.120000,,,,,,,,,,49,,,,,,,,
15,446,062.0 068.0,19-4903CR-HY-065-0518-06200680-0050A-7,50,9.750000,33.24300,,25.62300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,9.750000,9.740000,33.24300,25.62000,236.6000,0.120000,,,,,,,,,,50,,,,,,,,
15,447,062.0 068.0,19-4903CR-HY-065-0518-06200680-0073A-3,73,9.380000,33.30000,,25.72800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,73.00000,9.380000,9.370000,33.30000,25.72000,227.0000,0.180000,,,,,,,,,,73,,,,,,,,
15,448,062.0 068.0,19-4903CR-HY-065-0518-06200680-0075A-7,75,9.330000,33.30900,,25.74300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,9.330000,9.320000,33.30900,25.74000,225.6000,0.180000,,,,,,,,,,75,,,,,,,,
15,449,062.0 068.0,19-4903CR-HY-065-0518-06200680-0097A-3,97,8.820000,33.42000,,25.91100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,97.00000,8.820000,8.810000,33.42000,25.91000,210.0000,0.230000,,,,,,,,,,98,,,,,,,,
15,450,062.0 068.0,19-4903CR-HY-065-0518-06200680-0100A-7,100,8.770000,33.44400,,25.93800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,8.770000,8.760000,33.44400,25.93000,207.5000,0.240000,,,,,,,,,,101,,,,,,,,
15,451,062.0 068.0,19-4903CR-HY-065-0518-06200680-0125A-7,125,8.430000,33.63600,,26.14100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,8.430000,8.420000,33.63600,26.14000,188.7000,0.290000,,,,,,,,,,126,,,,,,,,
15,452,062.0 068.0,19-4903CR-HY-065-0518-06200680-0145A-3,145,8.200000,33.78000,,26.28800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,145.0000,8.200000,8.190000,33.78000,26.28000,175.0000,0.320000,,,,,,,,,,146,,,,,,,,
15,453,062.0 068.0,19-4903CR-HY-065-0518-06200680-0150A-7,150,8.120000,33.79900,,26.31500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.120000,8.100000,33.79900,26.31000,172.5000,0.330000,,,,,,,,,,151,,,,,,,,
15,454,062.0 068.0,19-4903CR-HY-065-0518-06200680-0192A-3,192,7.470000,33.89000,,26.48200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,192.0000,7.470000,7.450000,33.89000,26.48000,157.2000,0.400000,,,,,,,,,,193,,,,,,,,
15,455,062.0 068.0,19-4903CR-HY-065-0518-06200680-0200A-7,200,7.370000,33.89700,,26.50100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,7.370000,7.350000,33.89700,26.50000,155.4000,0.410000,,,,,,,,,,201,,,,,,,,
15,456,062.0 068.0,19-4903CR-HY-065-0518-06200680-0250A-7,250,6.870000,33.92500,,26.59300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,6.870000,6.850000,33.92500,26.59000,147.3000,0.490000,,,,,,,,,,252,,,,,,,,
15,457,062.0 068.0,19-4903CR-HY-065-0518-06200680-0287A-3,287,6.620000,33.93000,,26.63100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,287.0000,6.620000,6.590000,33.93000,26.63000,144.1000,0.540000,,,,,,,,,,289,,,,,,,,
15,458,062.0 068.0,19-4903CR-HY-065-0518-06200680-0300A-7,300,6.560000,33.94400,,26.65000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,6.560000,6.530000,33.94400,26.65000,142.5000,0.560000,,,,,,,,,,302,,,,,,,,
15,459,062.0 068.0,19-4903CR-HY-065-0518-06200680-0386A-3,386,6.230000,34.05000,,26.77700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,386.0000,6.230000,6.200000,34.05000,26.77000,131.5000,0.680000,,,,,,,,,,389,,,,,,,,
15,460,062.0 068.0,19-4903CR-HY-065-0518-06200680-0400A-7,400,6.150000,34.06600,,26.80000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.150000,6.110000,34.06600,26.80000,129.4000,0.700000,,,,,,,,,,403,,,,,,,,
15,461,062.0 068.0,19-4903CR-HY-065-0518-06200680-0500A-7,500,5.570000,34.16300,,26.95000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,5.570000,5.530000,34.16300,26.95000,116.1000,0.820000,,,,,,,,,,504,,,,,,,,
15,462,062.0 068.0,19-4903CR-HY-065-0518-06200680-0578A-3,578,5.110000,34.22000,,27.05000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,578.0000,5.110000,5.060000,34.22000,27.05000,107.0000,0.910000,,,,,,,,,,582,,,,,,,,
15,463,062.0 068.0,19-4903CR-HY-065-0518-06200680-0600A-7,600,5.010000,34.22400,,27.06500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.010000,4.960000,34.22400,27.06000,105.7000,0.930000,,,,,,,,,,605,,,,,,,,
15,464,062.0 068.0,19-4903CR-HY-065-0518-06200680-0700A-7,700,4.610000,34.23500,,27.11900,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.610000,4.560000,34.23500,27.11000,101.1000,1.030000,,,,,,,,,,706,,,,,,,,
15,465,062.0 068.0,19-4903CR-HY-065-0518-06200680-0800A-7,800,4.270000,34.22900,,27.15100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.270000,4.210000,34.22900,27.15000,98.50000,1.130000,,,,,,,,,,807,,,,,,,,
15,466,062.0 068.0,19-4903CR-HY-065-0518-06200680-0846A-3,846,4.140000,34.22000,,27.15800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,846.0000,4.140000,4.080000,34.22000,27.15000,98.00000,1.180000,,,,,,,,,,853,,,,,,,,
15,467,062.0 068.0,19-4903CR-HY-065-0518-06200680-0900A-7,900,4.010000,34.23000,,27.18000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.010000,3.940000,34.23000,27.18000,96.20000,1.230000,,,,,,,,,,908,,,,,,,,
15,468,062.0 068.0,19-4903CR-HY-065-0518-06200680-1000A-7,1000,3.760000,34.25000,,27.22100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.760000,3.690000,34.25000,27.22000,92.60000,1.330000,,,,,,,,,,1009,,,,,,,,
15,469,062.0 068.0,19-4903CR-HY-065-0518-06200680-1100A-7,1100,3.510000,34.27100,,27.26300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.510000,3.430000,34.27100,27.26000,88.90000,1.420000,,,,,,,,,,1110,,,,,,,,
15,470,062.0 068.0,19-4903CR-HY-065-0518-06200680-1200A-7,1200,3.270000,34.29200,,27.30300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1200.000,3.270000,3.180000,34.29200,27.30000,85.20000,1.500000,,,,,,,,,,1211,,,,,,,,
15,471,062.0 068.0,19-4903CR-HY-065-0518-06200680-1279A-3,1279,3.070000,34.31000,,27.33600,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1279.000,3.070000,2.980000,34.31000,27.33000,82.10000,1.570000,,,,,,,,,,1291,,,,,,,,
16,472,063.3 058.0,19-4903CR-HY-065-1030-06330580-0000B-3,0,11.00000,33.28000,,25.43700,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.00000,11.00000,33.28000,25.43000,253.2000,0.000000,,,,,,,,,,0,,,,,,,,
16,473,063.3 058.0,19-4903CR-HY-065-1030-06330580-0010A-3,10,10.89000,33.30000,,25.47200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,10.89000,10.89000,33.30000,25.47000,250.1000,0.020000,,,,,,,,,,10,,,,,,,,
16,474,063.3 058.0,19-4903CR-HY-065-1030-06330580-0020A-7,20,10.83000,33.31900,,25.49800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,10.83000,10.83000,33.31900,25.49000,247.9000,0.050000,,,,,,,,,,20,,,,,,,,
16,475,063.3 058.0,19-4903CR-HY-065-1030-06330580-0025A-3,25,10.81000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.00000,10.81000,10.81000,,,,0.060000,,,,,,,,,,25,,,,,,,,
16,476,063.3 058.0,19-4903CR-HY-065-1030-06330580-0030A-7,30,10.80000,33.34500,,25.52300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,10.80000,10.80000,33.34500,25.52000,245.7000,0.070000,,,,,,,,,,30,,,,,,,,
16,477,063.3 058.0,19-4903CR-HY-065-1030-06330580-0050A-7,50,10.61000,33.41600,,25.61200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,10.61000,10.60000,33.41600,25.61000,237.7000,0.120000,,,,,,,,,,50,,,,,,,,
16,478,063.3 058.0,19-4903CR-HY-065-1030-06330580-0051A-3,51,10.60000,33.42000,,25.61700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,51.00000,10.60000,10.59000,33.42000,25.61000,237.2000,0.120000,,,,,,,,,,51,,,,,,,,
16,479,063.3 058.0,19-4903CR-HY-065-1030-06330580-0075A-7,75,9.890000,33.56700,,25.85300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,9.890000,9.880000,33.56700,25.85000,215.2000,0.180000,,,,,,,,,,75,,,,,,,,
16,480,063.3 058.0,19-4903CR-HY-065-1030-06330580-0077A-3,77,9.820000,33.58000,,25.87500,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,77.00000,9.820000,9.810000,33.58000,25.87000,213.2000,0.180000,,,,,,,,,,77,,,,,,,,
16,481,063.3 058.0,19-4903CR-HY-065-1030-06330580-0100A-7,100,9.270000,33.67100,,26.03600,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,9.270000,9.260000,33.67100,26.03000,198.3000,0.230000,,,,,,,,,,101,,,,,,,,
16,482,063.3 058.0,19-4903CR-HY-065-1030-06330580-0103A-3,103,9.210000,33.68000,,26.05300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,103.0000,9.210000,9.200000,33.68000,26.05000,196.7000,0.230000,,,,,,,,,,104,,,,,,,,
16,483,063.3 058.0,19-4903CR-HY-065-1030-06330580-0125A-7,125,8.880000,33.73200,,26.14700,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,8.880000,8.870000,33.73200,26.14000,188.2000,0.280000,,,,,,,,,,126,,,,,,,,
16,484,063.3 058.0,19-4903CR-HY-065-1030-06330580-0150A-7,150,8.610000,33.78900,,26.23400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.610000,8.590000,33.78900,26.23000,180.4000,0.320000,,,,,,,,,,151,,,,,,,,
16,485,063.3 058.0,19-4903CR-HY-065-1030-06330580-0155A-3,155,8.570000,33.80000,,26.24800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,155.0000,8.570000,8.550000,33.80000,26.24000,179.1000,0.330000,,,,,,,,,,156,,,,,,,,
16,486,063.3 058.0,19-4903CR-HY-065-1030-06330580-0200A-7,200,8.190000,33.98500,,26.45200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.190000,8.170000,33.98500,26.45000,160.5000,0.410000,,,,,,,,,,201,,,,,,,,
16,487,063.3 058.0,19-4903CR-HY-065-1030-06330580-0204A-3,204,8.160000,34.00000,,26.46800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,204.0000,8.160000,8.140000,34.00000,26.46000,159.0000,0.410000,,,,,,,,,,205,,,,,,,,
16,488,063.3 058.0,19-4903CR-HY-065-1030-06330580-0250A-7,250,7.660000,34.00000,,26.54200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.660000,7.640000,34.00000,26.54000,152.6000,0.480000,,,,,,,,,,252,,,,,,,,
16,489,063.3 058.0,19-4903CR-HY-065-1030-06330580-0300A-7,300,7.170000,34.00000,,26.61200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.170000,7.140000,34.00000,26.61000,146.5000,0.560000,,,,,,,,,,302,,,,,,,,
16,490,063.3 058.0,19-4903CR-HY-065-1030-06330580-0304A-3,304,7.130000,34.00000,,26.61700,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,304.0000,7.130000,7.100000,34.00000,26.61000,146.0000,0.570000,,,,,,,,,,306,,,,,,,,
16,491,063.3 058.0,19-4903CR-HY-065-1030-06330580-0400A-7,400,6.720000,34.10000,,26.75300,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.720000,6.680000,34.10000,26.75000,134.4000,0.700000,,,,,,,,,,403,,,,,,,,
16,492,063.3 058.0,19-4903CR-HY-065-1030-06330580-0408A-3,408,6.700000,34.11000,,26.76400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,408.0000,6.700000,6.660000,34.11000,26.76000,133.5000,0.710000,,,,,,,,,,411,,,,,,,,
16,493,063.3 058.0,19-4903CR-HY-065-1030-06330580-0500A-7,500,6.110000,34.16900,,26.88800,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.110000,6.070000,34.16900,26.88000,122.5000,0.830000,,,,,,,,,,504,,,,,,,,
16,494,063.3 058.0,19-4903CR-HY-065-1030-06330580-0600A-7,600,5.430000,34.21700,,27.01000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.0000,5.430000,5.380000,34.21700,27.01000,111.4000,0.950000,,,,,,,,,,605,,,,,,,,
16,495,063.3 058.0,19-4903CR-HY-065-1030-06330580-0607A-3,607,5.380000,34.22000,,27.01900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,607.0000,5.380000,5.330000,34.22000,27.01000,110.7000,0.950000,,,,,,,,,,612,,,,,,,,
16,496,063.3 058.0,19-4903CR-HY-065-1030-06330580-0700A-7,700,4.900000,34.26900,,27.11400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.0000,4.900000,4.840000,34.26900,27.11000,102.1000,1.050000,,,,,,,,,,706,,,,,,,,
16,497,063.3 058.0,19-4903CR-HY-065-1030-06330580-0792A-3,792,4.500000,34.31000,,27.19100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,792.0000,4.500000,4.440000,34.31000,27.19000,95.10000,1.140000,,,,,,,,,,798,,,,,,,,
16,498,063.3 058.0,19-4903CR-HY-065-1030-06330580-0800A-7,800,4.480000,34.31100,,27.19400,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.0000,4.480000,4.420000,34.31100,27.19000,94.90000,1.150000,,,,,,,,,,807,,,,,,,,
16,499,063.3 058.0,19-4903CR-HY-065-1030-06330580-0900A-7,900,4.210000,34.31900,,27.23000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.0000,4.210000,4.140000,34.31900,27.23000,92.00000,1.240000,,,,,,,,,,908,,,,,,,,
16,500,063.3 058.0,19-4903CR-HY-065-1030-06330580-1000A-7,1000,3.950000,34.32900,,27.26500,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000,3.950000,3.870000,34.32900,27.26000,89.00000,1.330000,,,,,,,,,,1009,,,,,,,,
16,501,063.3 058.0,19-4903CR-HY-065-1030-06330580-1100A-7,1100,3.690000,34.33900,,27.30000,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000,3.690000,3.610000,34.33900,27.30000,86.00000,1.420000,,,,,,,,,,1110,,,,,,,,
16,502,063.3 058.0,19-4903CR-HY-065-1030-06330580-1106A-3,1106,3.670000,34.34000,,27.30300,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1106.000,3.670000,3.590000,34.34000,27.30000,85.70000,1.430000,,,,,,,,,,1116,,,,,,,,
17,503,072.0 056.0,19-4903CR-HY-066-0000-07200560-0000B-3,0,12.00000,33.31000,,25.27700,,,,3,1,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,12.00000,12.00000,33.31000,25.27000,268.4000,0.000000,,,,,,,,,,0,,,,,,,,
17,504,072.0 056.0,19-4903CR-HY-066-0000-07200560-0010A-3,10,11.88000,33.26000,,25.26100,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,11.88000,11.88000,33.26000,25.26000,270.2000,0.020000,,,,,,,,,,10,,,,,,,,
17,505,072.0 056.0,19-4903CR-HY-066-0000-07200560-0020A-7,20,11.74000,33.26500,,25.29100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.74000,11.74000,33.26500,25.29000,267.5000,0.050000,,,,,,,,,,20,,,,,,,,
17,506,072.0 056.0,19-4903CR-HY-066-0000-07200560-0025A-3,25,11.66000,33.28000,,25.31800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.00000,11.66000,11.66000,33.28000,25.31000,265.1000,0.060000,,,,,,,,,,25,,,,,,,,
17,507,072.0 056.0,19-4903CR-HY-066-0000-07200560-0030A-7,30,11.55000,33.29600,,25.35100,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,11.55000,11.55000,33.29600,25.35000,262.1000,0.080000,,,,,,,,,,30,,,,,,,,
17,508,072.0 056.0,19-4903CR-HY-066-0000-07200560-0050A-3,50,11.12000,33.39000,,25.50200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,11.12000,11.11000,33.39000,25.50000,248.2000,0.130000,,,,,,,,,,50,,,,,,,,
17,509,072.0 056.0,19-4903CR-HY-066-0000-07200560-0075A-3,75,10.80000,33.55000,,25.68400,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.00000,10.80000,10.79000,33.55000,25.68000,231.4000,0.190000,,,,,,,,,,75,,,,,,,,
17,510,072.0 056.0,19-4903CR-HY-066-0000-07200560-0100A-3,100,10.43000,33.51000,,25.71800,,,,3,2,,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.0000,10.43000,10.42000,33.51000,,,0.240000,,,,,,,,,,101,,,,,,,,
17,511,072.0 056.0,19-4903CR-HY-066-0000-07200560-0125A-7,125,9.880000,33.79300,,26.03200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,9.880000,9.870000,33.79300,26.03000,199.3000,0.290000,,,,,,,,,,126,,,,,,,,
17,512,072.0 056.0,19-4903CR-HY-066-0000-07200560-0150A-3,150,9.290000,33.87000,,26.19000,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,9.290000,9.270000,33.87000,26.19000,184.7000,0.340000,,,,,,,,,,151,,,,,,,,
17,513,072.0 056.0,19-4903CR-HY-066-0000-07200560-0200A-3,200,8.420000,33.91000,,26.35800,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.420000,8.400000,33.91000,26.35000,169.4000,0.430000,,,,,,,,,,201,,,,,,,,
17,514,072.0 056.0,19-4903CR-HY-066-0000-07200560-0250A-7,250,7.840000,33.95700,,26.48200,,,,7,2,,3,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.840000,7.820000,33.95700,26.48000,158.4000,0.510000,,,,,,,,,,252,,,,,,,,
17,515,072.0 056.0,19-4903CR-HY-066-0000-07200560-0300A-3,300,7.500000,34.09000,,26.63600,,,,3,2,8,2,,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.0000,7.500000,,34.09000,,,0.590000,,,,,,,,,,302,,,,,,,,
17,516,072.0 056.0,19-4903CR-HY-066-0000-07200560-0400A-3,400,6.590000,34.09000,,26.76200,,,,3,2,8,2,,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.0000,6.590000,,34.09000,,,0.730000,,,,,,,,,,403,,,,,,,,
17,517,072.0 056.0,19-4903CR-HY-066-0000-07200560-0500A-3,500,6.180000,34.16000,,26.87200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.0000,6.180000,6.140000,34.16000,26.87000,124.1000,0.860000,,,,,,,,,,504,,,,,,,,
